imp_date,qimei,play_vv_begin,video_play_time,top_vv,top_time
20210606,6acddadd74d42d7a,10056,232950.5,1,1
20210606,4389c5dd9a8b62a81e920434100012f14a1f,8665,232946.716,1,1
20210606,1d4fe33d8ff9721926afbb84100012a14a01,10988,232463.122,1,1
20210606,c7a9dc8b42a6e678,11889,232338.085,1,1
20210606,67d72d04f0d297eb,11215,232165.881,1,1
20210606,7cf4c315212708e2,9974,232105.506,1,1
20210606,e88f956b2f19c551,11971,232086.886,1,1
20210606,2265ad0c0753281af1294526100014a1471f,11080,231216.545,1,1
20210606,fa04ba06dfd5212cee13a9e110001ec15202,9640,231157.068,1,1
20210606,f7a5097a68b528d5,9426,230767.224,1,1
20210606,f4e7d141c4fa54b0,10360,230289.102,1,1
20210606,525f0ab68969cef1,8381,230243.795,1,1
20210606,abbe8986e602621a874b01c010001b614b05,8012,230199.292,1,1
20210606,fa3c9033f9f2e9a7454dbde3100016e1511c,12771,230178.67,1,1
20210606,ff6dcb03a0e1e4b1,9400,229624.608,1,1
20210606,21c461b8358f6aea,11084,229602.555,1,1
20210606,44aa02152b483921fc14aaa6100016414c0a,10780,229383.578,1,1
20210606,bd430e6549c18668,9871,228862.582,1,1
20210606,a0000087eefe9e,12180,228761.324,1,1
20210606,0eb5bf6a1a6ff708d9cb8ebd100011e14c1b,9926,228756.538,1,1
20210606,ed0ddd3b461ff968,10222,228583.218,1,1
20210606,f8cebc3081324e7b75324d0910001b414802,10355,228150.069,1,1
20210606,0d3c8387797b13c716008158100018715202,9307,227827.539,1,1
20210606,3c0a3d85ec116d2ad549dab210001b715110,10988,227593.014,1,1
20210606,3c3ab01d7f609b53,9415,226833.265,1,1
20210606,2bcfbb351628e887,8069,226610.094,1,1
20210606,3283902f529101ef187144cc100012014a1f,8473,226484.79,1,1
20210606,22fe0289d7b03124,8583,226194.654,1,1
20210606,902dc418b5824e4e8a5df3a310001c51471c,10197,226106.218,1,1
20210606,444381a05cefa425f2b038a810001ba14c16,10047,226094.653,1,1
20210606,82114ab5c1dddcea,10685,225872.615,1,1
20210606,fd482ab81677a0a54e0bb27110001ac14c16,10328,225724.348,1,1
20210606,8.63049E+14,13401,225573.618,1,1
20210606,fb56dae5f2c1edf2,9245,225530.717,1,1
20210606,8.65045E+14,8444,225529.045,1,1
20210606,84a27fae43b87275b59acaf610001d214a1f,10709,225438.965,1,1
20210606,24279d1840df29836911dac3100015a1511c,10108,225132.763,1,1
20210606,09cf12d6165b183ff30314ca10001091471d,11854,224661.619,1,1
20210606,579f310ffd71812e,8587,224620.294,1,1
20210606,8d301fd38d3a00c5,8429,224144.765,1,1
20210606,c9a9dd5da3c2415c,10634,223989.55,1,1
20210606,8.68898E+14,9679,223912.044,1,1
20210606,9827dd74495f0e0b090e4e0810001dc14a04,10708,223301.626,1,1
20210606,43c998778feedeb1b0e74e2a100019615201,9413,223014.193,1,1
20210606,c3c579e767c7fd15,8922,222902.318,1,1
20210606,7157776cc14cf31af0362202100010115203,9015,222725.888,1,1
20210606,8.68061E+14,12824,222641.441,1,1
20210606,9d746261628c630d,11236,222613.547,1,1
20210606,a44ddef173078fa2562efec4100015114c13,9398,222559.171,1,1
20210606,0bdc80b6426efd38,10655,222443.522,1,1
20210606,f39073e8b8766a6e,9756,222423.462,1,1
20210606,6807168e473a2003da0f6af310001b015210,10024,221512.464,1,1
20210606,c72bf044f48e4bc68f8e512c100012314a17,10053,221390.75,1,1
20210606,a000007169b2be_4c:18:9a:fd:ba:5d,11437,220981.111,1,1
20210606,2f9f91b6c3742917,9229,220944.345,1,1
20210606,64603156940e1b39,11777,220491.372,1,1
20210606,08b654279d6e0d5531ca312710001e114a0f,11363,220454.467,1,1
20210606,ef99b1ecdfe559f5740a2ca3100018614c09,10140,220032.059,1,1
20210606,273ab64303924b59,9039,219883.118,1,1
20210606,f7cf6ab0e44c55e4,8618,219667.608,1,1
20210606,e6c19b97eaf98afd,9712,219289.889,1,1
20210606,f44ca872e4676ac1fbb6167c10001d814a03,10446,219104.518,1,1
20210606,04dd933018abcf1c,8105,218571.573,1,1
20210606,05ca2adaf9e8b89c,9413,218554.336,1,1
20210606,daefc771493b69d7,10107,218285.739,1,1
20210606,ee156ce4a5903298,9461,217555.656,1,1
20210606,903e35a9de5eed10,10177,217467.706,1,1
20210606,b4abfb7ea04a9803f642978110001a814c09,7609,216653.78,1,1
20210606,c490dbb8f945fee7,9260,216594.467,1,1
20210606,a45c2b867a1adc40,8585,216416.742,1,1
20210606,e9c5cb7881fe3af5,9859,216247.757,1,1
20210606,27de91952af2160a0642031010001c614919,7779,216104.637,1,1
20210606,e08976e109971f71,11725,216062.609,1,1
20210606,8.69466E+14,9716,215766.036,1,1
20210606,ca9a2439edaae101bea8326d100014815202,8495,215579.262,1,1
20210606,8.65749E+14,10129,215491.945,1,1
20210606,9200b1ff4176f8cb1737ca2b10001d514a01,9967,215024.667,1,1
20210606,18d99fce556509be,10578,214812.942,1,1
20210606,a00000a2385b1b,8972,214506.585,1,1
20210606,68746933edecaa87,7997,214463.958,1,1
20210606,e7c3ddf2a68c85a8,10190,214463.876,1,1
20210606,a45145387e5b6cbe6e25196710001fd1471f,8399,214434.566,1,1
20210606,9675180249c5fd1b,11232,214386.585,1,1
20210606,e83555a8df9c790b7ce4bf9910001f914c1a,9158,214335.651,1,1
20210606,c6fa9d7354acdd1bb9596817100017914a16,9199,214202.133,1,1
20210606,af78a5ae2ed440db7fa8d80b100017115219,8613,214191.923,1,1
20210606,e03f320ef630e8ef,9446,214005.753,1,1
20210606,bcb4aeca2e6102d8,9047,213463.277,1,1
20210606,196141bde64f4091,10006,212741.215,1,1
20210606,fb48f6652e8cdec4,8924,212690.963,1,1
20210606,a2a54398234f6edb084ad2d8100011d1511e,10247,212625.663,1,1
20210606,1f4cc9fe01e0b568,11547,212237.14,1,1
20210606,b12fa8d788bdb312,9494,212234.669,1,1
20210606,11e7df750b58abfb0de1ec0610001a61511c,11096,212201.583,1,1
20210606,6a99dbddcf4e68698c9e1306100013514a17,8068,212106.856,1,1
20210606,15dd22aa25caf184,9283,212089.661,1,1
20210606,e2ffc5b20dd53fad,8086,211942.941,1,1
20210606,7e8f7e4aa00a9d1d,9195,211929.393,1,1
20210606,9fee8a8598f8c132269d6db9100015e14c08,9485,211887.397,1,1
20210606,3b53f8dcb4ea15b8624f624a100019314c16,10363,211627.939,1,1
20210606,13b04f8993ef3902a11606f110001c114a1f,11273,211341.548,1,1
20210606,44875d91ead4fe2e,10407,211309.394,1,1
20210606,1d1c62d8bda64d01,9466,211198.186,1,1
20210606,60807199dc96afbe5571c82910001481471e,9644,210889.669,1,1
20210606,32d44948d02523e5,9440,210881.931,1,1
20210606,ab8d4efec33b2480,9728,210807.297,1,1
20210606,ef5ec079523e37bd,10823,210667.709,1,1
20210606,4f50a74f1ebeb8734ea0f88710001f31471e,9317,210570.267,1,1
20210606,255bacee7d398e5a,12262,210448.674,1,1
20210606,6fbea5b4961fce257bc2ee1110001cf1510b,8974,210402.632,1,1
20210606,3bf4fcad99c33207efb1ec9a10001cc14a02,9926,210379.072,1,1
20210606,8.67278E+14,11899,210377.19,1,1
20210606,0bdc12ded447ed93,9810,210334.421,1,1
20210606,dde5de5c0a1cd466,9440,210051.054,1,1
20210606,218abe0f48871f6d,11048,210014.897,1,1
20210606,8.69613E+14,7762,209566.383,1,1
20210606,d7ac1b4bacba69fc,9056,209111.59,1,1
20210606,9fa80501ec67ce36,9643,208873.769,1,1
20210606,8.66015E+14,10314,208824.872,1,1
20210606,dafed3091ed482cb,12067,208590.072,1,1
20210606,48755b934fb30c3d,8272,208511.534,1,1
20210606,39292f3b36ea6c96,9414,208417.1,1,1
20210606,79b308b8352ed7eb,10609,207858.49,1,1
20210606,eeefd99cea306c79914392a0100014614a17,7965,207597.908,1,1
20210606,7cba90b2e0e81ac0,9719,207594.836,1,1
20210606,a97586577f00c8d1107f1add10001b814c08,10112,207351.629,1,1
20210606,9671d32295e01cfa,9389,207295.777,1,1
20210606,d8e51fddbc2f0065,8549,207224.262,1,1
20210606,ba401a34214ac542,6710,207132.204,1,1
20210606,0815c3764c0bba74,10099,206751.869,1,1
20210606,399c53dd03305270,8477,206457.463,1,1
20210606,9e769095c2f80f05cd014a8410001f914c16,11219,206121.584,1,1
20210606,2a1a73183807f88,11667,205830.34,1,1
20210606,bd37ca1fe1d66a77,8595,205736.921,1,1
20210606,d1daaae37aee337f,9312,205686.145,1,1
20210606,0e9b57157f2d54ce,9561,205389.963,1,1
20210606,8ae1c57f3a082dc4,9855,205381.937,1,1
20210606,9e6965f0651783ee,8490,205257.092,1,1
20210606,3cd6fa00bcce3fbda6330db210001ba14c1a,7624,205180.854,1,1
20210606,887eceed324e15de,9254,205142.497,1,1
20210606,8.6259E+14,8406,205037.15,1,1
20210606,1d7841a19f52279db7920fd5100016a14c16,9420,204751.216,1,1
20210606,b807cb5147a83322,8999,204309.84,1,1
20210606,76b1cf98617145cc,9108,204124.244,1,1
20210606,6c23d1faaf67a1aed399a177100010015203,10082,204021.393,1,1
20210606,b4100876a9923f49,10483,203803.171,1,1
20210606,d3af432d158d874d,9617,203792.916,1,1
20210606,65e510222cf2cf39,9464,203765.989,1,1
20210606,31c4e11efa073a29,8653,203340.852,1,1
20210606,40d9bd5f4482fa3c,8965,203310.366,1,1
20210606,05c046c4afa14a5e,9675,203179.524,1,1
20210606,608780e18d48bca43cbed7d710001e615115,8068,203028.555,1,1
20210606,50d935711d2b6cdf,7618,202904.693,1,1
20210606,e777057fa037de7b,9594,202802.766,1,1
20210606,b24e4ec2d585185cb4216e98100018114c11,9126,202782.175,1,1
20210606,c1c38152d7deeba7,9979,202747.45,1,1
20210606,6eb407ef285899aea4032dfb100013414c09,10042,202639.966,1,1
20210606,3ab9dec225fd6d72,8217,202508.358,1,1
20210606,0ff3de3deac01631,8773,202295.256,1,1
20210606,5e96f731d58c6c170cc76411100014615218,8045,202183.364,1,1
20210606,07b3f0575ccba645,8276,201801.826,1,1
20210606,fd54501269df01e3f7315b2710001bd15115,8242,201619.039,1,1
20210606,ca22792f7aa0c881bcc97380100019914a1e,7696,201380.184,1,1
20210606,978daa48496f999207f8385110001881471d,9176,201125.032,1,1
20210606,6bbb2f6c19d78d7d,7210,201119.616,1,1
20210606,b6b358784c188faf,7614,201095.736,1,1
20210606,f846fefbdc452e83,7554,201075.637,1,1
20210606,12513ab94686df9a,8698,201058.554,1,1
20210606,70488add23e14d2f,9897,200572.846,1,1
20210606,f4dedf2f5c9da776,8846,200553.28,1,1
20210606,acf805a6cb68fe37,9898,200549.062,1,1
20210606,84088ddfdde0dd3a,9587,200324.376,1,1
20210606,7f30b7bf25217e4d,7743,200183.449,1,1
20210606,39896c13c04a6f9a,7356,200009.982,1,1
20210606,5de722a3d08dc32e,9152,199972.996,1,1
20210606,0adb058d5aa17ea75a13f69410001151471d,8922,199827.482,1,1
20210606,383d3a58989ddd01838a1d6910001d21511c,9777,199721.51,1,1
20210606,521bcda378901b1c,8523,199438.187,1,1
20210606,ea02180b33b98d621c4d13b3100011e15203,7400,199403.705,1,1
20210606,94f33fc558eefd4814b6048f10001f114c16,8116,199382.69,1,1
20210606,a50c8d14cec9a4e1,8845,199163.298,1,1
20210606,a1023bbd8c517db4b6fdf32910001f615218,9305,199083.318,1,1
20210606,4303e46c065666ec,9099,198941.525,1,1
20210606,0c783b7956f977ec,8519,198789.939,1,1
20210606,948b1ce51bb5fe30fa3980e5100014114c12,8931,198775.421,1,1
20210606,432daf55db95d3b7,7409,198506.673,1,1
20210606,ece63923b5188574,9709,198304.869,1,1
20210606,afe6b8aaa5701080edef625c10001e014c17,10173,198266.719,1,1
20210606,3e9378c8b028a120,9600,198237.652,1,1
20210606,7c2bc4b82c2931a21e82655910001a515219,7742,198153.54,1,1
20210606,3d564c07bc792321,9987,197993.998,1,1
20210606,bd2d8c92aa8ad1f463b36d29100017b14c09,8621,197804.649,1,1
20210606,56bd66e05b02d48c,7891,197779.537,1,1
20210606,4f7287133907fe59,8897,197463.324,1,1
20210606,ec3873a9fc8153d8,9318,197156.466,1,1
20210606,a00000d35d9471,9722,196827.644,1,1
20210606,e89acc4ee00123363fd6293d100015c15215,10245,196655.637,1,1
20210606,2ac83e39cb83587f,8378,196339.332,1,1
20210606,0baed9700b3579faee628c2c10001b815102,8037,196121.873,1,1
20210606,522e89fe3a51071f50310b8610001d414a1f,10421,196084.342,1,1
20210606,9e859d75e29360ac,7270,195839.379,1,1
20210606,fa9ee41eff700689,8539,195816.008,1,1
20210606,43684158e5434330dcc58024100013715219,8180,195407.512,1,1
20210606,59b6ba4eef5925d1,7429,194988.906,1,1
20210606,56257d3345f1b7fb,8117,194818.653,1,1
20210606,04426cbde43272a9a9e263ee10001121510d,6047,194713.189,1,1
20210606,8.64245E+14,8891,194611.362,1,1
20210606,4b860f65b657f1e0,8309,194299.618,1,1
20210606,3dc82b24dc0ad442,5412,194025.547,1,1
20210606,585309bd2b266eb70a78eaca100010215218,8904,194017.1,1,1
20210606,949f3e1cc6cd7e5141f56987100015714c09,8400,193857.101,1,1
20210606,6dbb828fcaf3fb512a3a474b10001ff15201,7158,193841.196,1,1
20210606,2c3b3325d44c84afc47306e5100013014c0b,7983,193771.138,1,1
20210606,314cfd208e5c6234,9634,193723.378,1,1
20210606,3bc293f89d7a55c3,8731,193628.206,1,1
20210606,62665535f915036101cfe69c10001c814c0a,7592,193615.269,1,1
20210606,8.60391E+14,8461,193484.474,1,1
20210606,7c28bd9ff5c8ec11,8359,193474.693,1,1
20210606,673ef81667f95a5e,8730,193220.417,1,1
20210606,1b9db90e75168753b477b68d100016715203,8377,193036.567,1,1
20210606,0dd4504bac888b48,9179,193002.421,1,1
20210606,6b5cbe1fbc86c8b4,10106,192780.076,1,1
20210606,09abb38cc95a88f8fc1d017810001aa14c0b,7661,192518.139,1,1
20210606,5a3a466156796e02,7916,192447.916,1,1
20210606,aea680d1dc51f6ee,9715,192150.344,1,1
20210606,8a9dbbf1b37aefa6b48aaf0d10001f01511c,7164,192123.117,1,1
20210606,a0000087552fed,8226,191922.002,1,1
20210606,814311f40e5d597a,7727,191715.058,1,1
20210606,b498a8b1b56003ae,8276,191637.244,1,1
20210606,d5550db6bac3735c,8260,191579.357,1,1
20210606,acb5ba3aa3ff1819,8140,191220.007,1,1
20210606,8f82f048aa4a32ff,8493,191119.757,1,1
20210606,9e0792e4e885220b,8390,190420.492,1,1
20210606,82a0fb84bce1b3ff,9336,190309.614,1,1
20210606,f627dbc851f40a48,8131,190281.016,1,1
20210606,78e2f9b696f217965afde5a8100012614c03,7690,190143.51,1,1
20210606,e548f05076a369f7,9631,190086.053,1,1
20210606,47d250dc3616ca16,8458,189933.002,1,1
20210606,8.66621E+14,7370,189705.944,1,1
20210606,2ab7cc48c9ff9597,6907,189662.374,1,1
20210606,873a1a397588a1cb,9868,189608.11,1,1
20210606,f8e161c4d218391110f18530100017314c03,6692,189586.088,1,1
20210606,a00000873f609e,7167,189103.802,1,1
20210606,86756938bd59335d,8422,188837.965,1,1
20210606,8.61599E+14,9487,188314.902,1,1
20210606,74414ca3bda4ead6,9101,188270.941,1,1
20210606,f333f696bc82f0029d8ef8f7100015714710,10818,188192.225,1,1
20210606,2672ada7927b7db6,6894,187750.632,1,1
20210606,ae361750e19622e5ee8d165610001ff1471e,9211,187504.327,1,1
20210606,2f3c5fbc2187b8484ef4c883100014e14b1e,8446,187423.917,1,1
20210606,2dabcb040eb0eb33,8860,187169.836,1,1
20210606,8.62556E+14,7498,187140.318,1,1
20210606,dad9bfb3dce5a16f,7791,187090.531,1,1
20210606,88b2e07a40906c58,7691,186771.339,1,1
20210606,d37ef899b3532935,9909,186767.699,1,1
20210606,407b11a3f308e5fc4a7fdaa610001de14c09,8084,186562.955,1,1
20210606,4689293d9f57499a57eb22c610001ba14a16,8225,186189.272,1,1
20210606,1e99333f42e2ecce,7545,185929.073,1,1
20210606,9d194246a3409f6a7c577f8f100013614c0a,9634,185896.428,1,1
20210606,016c7313dd3e3b61,9098,185620.117,1,1
20210606,7e03db820fefaad2,6881,185617.909,1,1
20210606,7c2a8ccd5bca30bf,9056,185479.172,1,1
20210606,1c8ce034-75d8-48fa-bbd1-f347ef7c6e4e,30,185416.815,0,1
20210606,74e7e69b9f0be934,7353,185300.588,1,1
20210606,c161f0bc3d53065b,9095,185297.803,1,1
20210606,9cdba55b87f52720,7017,185085.996,1,1
20210606,f5d84e6956d86627,8842,184998.216,1,1
20210606,9e8591fdb907b2f5debfdbfd10001371510e,8814,184930.311,1,1
20210606,8.68452E+14,8627,184793.809,1,1
20210606,679325d77d588e35,9037,184635.478,1,1
20210606,b2f699844a9f47cd79fc132d100010f14c09,8015,184633.269,1,1
20210606,c5a11883bc628880,7987,184571.567,1,1
20210606,f41e7c6b4ccdfa0e,8727,183744.941,1,1
20210606,8.64464E+14,8680,183693.632,1,1
20210606,0adc948fc97cc629,7414,183675.609,1,1
20210606,0f1708f7c34c0749,7668,183529.267,1,1
20210606,8ea855889e026082,8238,183333.147,1,1
20210606,bbc93aa9078634efb39fffa6100014914c17,7427,183270.358,1,1
20210606,23420b0ef0201f74e2810d3e100016714c0e,5320,183209.853,1,1
20210606,aedc3141d4c046fb,8332,183102.287,1,1
20210606,f88438a2b5a1bc93a1b5ca29100012515203,9028,183053.516,1,1
20210606,e7d5f1739da4215fd49241a010001d11511c,8810,183038.022,1,1
20210606,e8e5dbe8c3920bbe,8201,182766.091,1,1
20210606,c990fdf046dc15d8,6532,182411.193,1,1
20210606,b7a28771d094edd2,9127,182138.647,1,1
20210606,8.62097E+14,7863,182031.968,1,1
20210606,e04ee3c91d9b13ecff1c6cc910001fc14c12,6743,181640.418,1,1
20210606,15c36c06614b7680c0a989a810001f81511c,6716,181601.808,1,1
20210606,d4da72fdc07fd700d0fc48df10001cc15101,7550,181581.01,1,1
20210606,0e6f27c7d0da46fd,8949,181481.119,1,1
20210606,70c226adb917a8adf0c4522c100011114915,8311,181419.542,1,1
20210606,40640816289b5c3d,9687,181396.671,1,1
20210606,5324e5db89b74b4cc2883d7b100016914c12,6900,181171.032,1,1
20210606,8.68381E+14,8083,180830.897,1,1
20210606,e652c322af660dae,7716,180829.337,1,1
20210606,e401a74ca6a274e6bf1e848c10001dd14c03,7802,180813.916,1,1
20210606,8.62556E+14,8424,180614.742,1,1
20210606,5b95bff57085de4c,8710,180393.834,1,1
20210606,6423a4e49081fc4d,8269,180249.013,1,1
20210606,8b6d9317f022596f,8084,180166.441,1,1
20210606,f57aeb5ebc578554,6838,179938.615,1,1
20210606,454f94d2cd37bd6f,8898,179676.871,1,1
20210606,d8f49c1275d90bc54140ea9110001a814a1e,7554,179553.866,1,1
20210606,238af6e7883522d4926ca23d10001241511c,6437,179354.775,1,1
20210606,bc91919e644bb68c689a895c100011114a01,6671,178944.948,1,1
20210606,337993a525c31c9e5ec4c6ff100010c14c09,10224,178758.353,1,1
20210606,e946b6ba518b37c7329fade610001c014a17,8166,178237.404,1,1
20210606,cb2a2e64967980f7,5319,178041.555,1,1
20210606,4905670cb796ff1e,8169,177742.194,1,1
20210606,1401d39396bc4d03,10021,177549.066,1,1
20210606,8.69776E+14,9324,177528.419,1,1
20210606,b8f7a5eb32778fa6,8141,177466.17,1,1
20210606,64790d7ee873008d18aec0ab100016414a10,7503,177431.265,1,1
20210606,3fd550cb6ff458e9fd55f8e410001a214c16,8879,177275.673,1,1
20210606,362cb9ab8a4a1abc,8629,177120.296,1,1
20210606,fcf29fce26513d26,6576,176644.554,1,1
20210606,9c8298a8479f9ccf73b80725100010d14b05,8013,176604.803,1,1
20210606,217eb16696590554,8473,176504.604,1,1
20210606,e36ab6306f08e93d,7687,176372.365,1,1
20210606,06f7bf21d6ea8f77739c72cf100015814a03,7684,176259.452,1,1
20210606,0bd29dec118db4a6,7485,176201.778,1,1
20210606,594c8f8c4bccd9871be9f1ff10001c014a03,7836,176103.748,1,1
20210606,93e5345dbed8bd2e,7287,175802.503,1,1
20210606,8.63439E+14,7985,175613.04,1,1
20210606,1620271ff31a1103,7363,175524.939,1,1
20210606,e64353ca0013bca0,7824,175511.959,1,1
20210606,b8d4b42789a49f75d096116d100017415111,7180,175466.56,1,1
20210606,cf5f3abaedf0c25e,7886,175454.358,1,1
20210606,bbf57cf9abec127a,7110,175319.486,1,1
20210606,03ae095d3a45c8f17d36ad0c100018c14c12,7435,175310.857,1,1
20210606,50f401f0d62de057,7362,175174.279,1,1
20210606,8.68803E+14,6741,174979.6,1,1
20210606,300826f665a08ada,8168,174444.77,1,1
20210606,50a05539626de791e7c235ef10001d814c0b,6311,174433.047,1,1
20210606,6c8a8a6f103c06d1,6286,174393.451,1,1
20210606,02da31fe84f83876,8190,174283.644,1,1
20210606,1f83196615bc6253847454b5100017214a04,8513,173947.473,1,1
20210606,77ca146b86ea3a642050e73610001f514c12,8685,173923.089,1,1
20210606,4df1840429b095bf,8214,173922.665,1,1
20210606,633ea3a548ad040dcc826447100019615210,8182,173909.16,1,1
20210606,23b11256eda72754f6f3d77e10001f315202,6481,173854.083,1,1
20210606,45c7988ac8a7b8e1,7058,173769.323,1,1
20210606,ac9f7b6c7b9bc58a,7014,173765.133,1,1
20210606,d0b7b803251283d11a49480d100019514c16,8038,173549.124,1,1
20210606,8.695E+14,7384,173460.248,1,1
20210606,93cf0a25abc25290b5fe97f710001b31511c,7008,173277.518,1,1
20210606,8b31954c2e6c4de7,6212,173244.814,1,1
20210606,73b4afeea2101bbe,7661,173112.978,1,1
20210606,a00000742463c5,8961,172709.982,1,1
20210606,30f35da85071c1ef,7805,172406.382,1,1
20210606,4a166f67d7008225f259519b10001ba15202,9637,172331.227,1,1
20210606,cbc39385fafab73b,7002,172282.286,1,1
20210606,37a67bc47452300862c2cb6a100015015201,6981,172194.939,1,1
20210606,dc4cec37c7ef84cc,6241,171979.526,1,1
20210606,aa915e73682e2e3b,6914,171882.327,1,1
20210606,e6bf403e044166b7,7502,171594.429,1,1
20210606,d1ce7bc36c024de7664acaf3100012114c09,7130,171574.78,1,1
20210606,8.68642E+14,8167,171478.701,1,1
20210606,fc032c3e2d195b47,6723,171455.934,1,1
20210606,0fdead71cf129699,6314,171395.361,1,1
20210606,debee59c665788860caecafc10001c21511c,8034,171280.864,1,1
20210606,cec77b84010cf0855a810eb0100018614a18,6643,171188.074,1,1
20210606,c7fe681b7f001b3f0fe1ddda100011514c16,9249,170926.27,1,1
20210606,7220b77b2f47f488,8221,170516.074,1,1
20210606,e6b3055a5b5f7cb7,7355,170345.177,1,1
20210606,e28d049c7bcb5d4a7d2a1066100019814a1c,6563,170016.068,1,1
20210606,801c30e38fd52a5010b5313b100010014c16,9365,169993.552,1,1
20210606,f9bcf9bf263d068c,8195,169713.386,1,1
20210606,83bdff00bce2cb91,7931,169679.643,1,1
20210606,0b626e842a0889f6938f59f710001ab14914,6762,169532.279,1,1
20210606,a1c7b323b77ec5e23a43647410001d014b05,7656,169337.7,1,1
20210606,ab4490f2c9fb8dc7,6392,169017.905,1,1
20210606,38ee54ce-13a2-415c-a5d3-a019c24d2ddd,61,168908.32,1,1
20210606,f273f6360452d93d,7736,168862.981,1,1
20210606,27b4058442978fb49e357efe10001ad1471e,6475,168830.481,1,1
20210606,dc16d2f998fd9be6,7763,168630.918,1,1
20210606,52f9e800824241cd,7080,168533.284,1,1
20210606,749e36865a3d44e4,3437,168119.494,1,1
20210606,7bf176d06089f170,8711,168040.052,1,1
20210606,7e08334412b55970,7297,168006.713,1,1
20210606,ef03fd8e8819bb83,7552,167939.197,1,1
20210606,8.6259E+14,7255,167810.311,1,1
20210606,084d277f5567b8d60ddb9441100011214c09,7413,167760.514,1,1
20210606,aff5d4fbafa8801f,8692,167744.516,1,1
20210606,85550ec5c67e7dfb62056cde100013114801,7634,167700.263,1,1
20210606,b330974bb7f78157,6765,167656.964,1,1
20210606,07f05f7589a3cab3,7319,167587.569,1,1
20210606,4bfc1fa422f9c68a,7780,167536.991,1,1
20210606,8f595ba022a1a594,6417,167313.302,1,1
20210606,7f89fa93aa91301a,8126,167242.745,1,1
20210606,26c7893b1a6c4837,7226,167112.074,1,1
20210606,2f54d09575ba1f0d415572e010001cf14a10,7898,166971.327,1,1
20210606,c0391083-213a-47d0-8953-17bf690da5cc,96,166855.469,1,1
20210606,3131621e5e615323,8150,166777.168,1,1
20210606,2f3a551fbfd7f970a76779b7100013814c12,6942,166704.762,1,1
20210606,7ae05d96229974e91f21b68c10001f914c09,7839,166455.995,1,1
20210606,1142a15a1ac82e24ec27cd4a100016a14a0f,8145,166314.03,1,1
20210606,4274314b375116cd,8352,166122.988,1,1
20210606,d9de23987aca0073,7535,166037.452,1,1
20210606,1c1188bd058771732013419710001a31471f,7837,165766.981,1,1
20210606,972613bbfe21dc1de0157dfe10001a015218,7049,165675.426,1,1
20210606,9572bd63b9e70a8e,8806,165535.531,1,1
20210606,887b20f63c60d4de25ae741a100015b14a03,6711,165447.635,1,1
20210606,4301a15cf3e20b05,7211,165303.602,1,1
20210606,bf87c94d5352a156,6755,165300.868,1,1
20210606,ea97ebd8d1238cd8,7829,165206.397,1,1
20210606,243725715a3d4af1f2b7bf07100013914919,11564,165158.12,1,1
20210606,b90769bf-b1d9-4212-8834-77830340b2da,39,164860.646,1,1
20210606,ae758b715e1f10b1,6685,164738.751,1,1
20210606,69f3bd51b6219ee3,8626,164564.097,1,1
20210606,5eb8157894bf3fe8,7531,164516.665,1,1
20210606,1dc5f7710229a5ff,7299,164459.812,1,1
20210606,a038abef40c0bac052f35f05100017414b1c,7518,164050.053,1,1
20210606,46e67f439b56d727,6718,163988.549,1,1
20210606,d4137b1d0f6d9c40,6485,163666.065,1,1
20210606,cfd86352f24bc8a5,9318,163458.287,1,1
20210606,33d0b996006febdeb633c7ff100019714c12,6637,163398.807,1,1
20210606,b95298f15ebcbc42b8e689ae10001f215218,7457,163344.896,1,1
20210606,98e388e5c2fcb11aec042a31100017214a03,6381,163287.476,1,1
20210606,cdb2bba1d283a09f,6569,163270.615,1,1
20210606,db40d8361d2b2c36,8544,163237.809,1,1
20210606,6e725c18220207015ae5919410001ef14c12,10764,163181.306,1,1
20210606,8cbaf884f0abd4088257612510001a515203,8176,163156.624,1,1
20210606,2c5bfec95814c24ccb643cb8100014d14c16,6645,163009.633,1,1
20210606,a50744b69e16a3fa,6435,162960.803,1,1
20210606,1207e5bb49bbd3fb,7801,162950.793,1,1
20210606,779278126743480d1aa46b7c100014c14c13,5821,162888.954,1,1
20210606,560961d9d0567a17ffda908c10001601471e,7986,162663.047,1,1
20210606,6780aaf79d3b1edeb8ca0fb610001e61510a,7652,162626.83,1,1
20210606,7f5e766ac42b27e0,7813,162618.621,1,1
20210606,6fe55ada7f540a76,5489,162472.67,1,1
20210606,e61b62298eafff35,6230,162387.564,1,1
20210606,48b7e7b942b45755217fa469100015c14c10,6839,162306.548,1,1
20210606,51e927ed79e1495f,6258,162273.921,1,1
20210606,3ff2daeeb0e97d35,7208,162163.465,1,1
20210606,8cc4026e9f9ab7380d159a6810001d715218,7006,162080.902,1,1
20210606,967c62e9556e82ec,6895,162003.889,1,1
20210606,62b16f2106cc5aba245950be100012814710,6944,161782.269,1,1
20210606,4474926110f53832,6943,161730.136,1,1
20210606,2a0f4ba5d2f409a5,6077,161603.32,1,1
20210606,d59709b090cb8c82,6809,161587.011,1,1
20210606,3e2f7247c531d8f1d5cebbd7100019414918,6773,161555.936,1,1
20210606,4c6804ae4cdad9c7,7926,161486.027,1,1
20210606,4557af68-d8ef-432a-ae25-22b23d87230e,64,161432.147,1,1
20210606,27140a018ac22aed9de08d15100017614c13,7852,161350.713,1,1
20210606,2.84871E+14,5898,161020.657,1,1
